1978,17,4,716000445,4,10,134,2020-01-11,-,009204-11012020-0043,3303637900000,169900,1,169900,-,-,-
1979,17,4,716000446,4,10,134,2020-01-11,-,009204-11012020-0110,3303637900000,169900,1,169900,-,-,-
1980,17,4,716000446,4,10,134,2020-01-11,-,009204-11012020-0122,3303637900000,169900,1,169900,-,-,-
1981,17,4,716000446,4,10,134,2020-01-11,-,009204-11012020-0124,3303637900000,169900,1,169900,-,-,-
1982,17,4,716000445,4,10,134,2020-01-11,-,009206-11012020-0015,3303637900000,169900,1,169900,-,-,-
1983,17,4,716000445,4,10,134,2020-01-12,-,009201-12012020-0095,3303637500002,279930,1,279930,-,-,-
1984,17,4,716000445,4,10,134,2020-01-12,-,009204-12012020-0068,3303637500002,279930,1,279930,-,-,-
1985,17,4,716000445,4,10,134,2020-01-12,-,009204-12012020-0070,3303637500002,279930,1,279930,-,-,-
1986,17,4,716000445,4,10,134,2020-01-12,-,009204-12012020-0139,3303637500002,279930,1,279930,-,-,-
1987,17,4,716000446,4,10,134,2020-01-12,-,009206-12012020-0039,3303637500002,279930,1,279930,-,-,-
1988,17,4,716000446,4,10,134,2020-01-12,-,009201-12012020-0004,3303637900000,169900,1,169900,-,-,-
1989,17,4,716000446,4,10,134,2020-01-12,-,009201-12012020-0008,3303637900000,169900,1,169900,-,-,-
1990,17,4,716000446,4,10,134,2020-01-12,-,009201-12012020-0027,3303637900000,169900,1,169900,-,-,-
1991,17,4,716000446,4,10,134,2020-01-12,-,009202-12012020-0021,3303637900000,169900,1,169900,-,-,-
1992,17,4,716000446,4,10,134,2020-01-12,-,009202-12012020-0041,3303637900000,169900,1,169900,-,-,-
1993,17,4,716000445,4,10,134,2020-01-12,-,009204-12012020-0068,3303637900000,169900,3,509700,-,-,-
1994,17,4,716000445,4,10,134,2020-01-12,-,009204-12012020-0097,3303637900000,169900,1,169900,-,-,-
1995,17,4,716000445,4,10,134,2020-01-12,-,009204-12012020-0118,3303637900000,169900,1,169900,-,-,-
1996,17,4,716000445,4,10,134,2020-01-12,-,009204-12012020-0133,3303637900000,169900,1,169900,-,-,-
1997,17,4,716000445,4,10,134,2020-01-12,-,009204-12012020-0133,3303637900000,169900,-1,-169900,-,-,-
1998,17,4,716000446,4,10,134,2020-01-12,-,009204-12012020-0148,3303637900000,169900,2,339800,-,-,-
1999,17,4,716000446,4,10,134,2020-01-12,-,009206-12012020-0039,3303637900000,169900,1,169900,-,-,-
2000,17,4,716000446,4,10,134,2020-01-13,-,009802-13012020-0013,3303637900000,169900,1,169900,-,-,-
2001,17,4,716000446,4,10,134,2020-01-14,-,009201-14012020-0042,3303637500002,279930,2,559860,-,-,-
2002,17,4,716000445,4,10,134,2020-01-14,-,009202-14012020-0031,3303637500002,300930,1,300930,-,-,-
2003,17,4,716000445,4,10,134,2020-01-14,-,009802-14012020-0030,3303637500002,169900,3,509700,-,-,-
2004,17,4,716000445,4,10,134,2020-01-14,-,009202-14012020-0001,3303637900000,169900,1,169900,-,-,-
2005,17,4,716000445,4,10,134,2020-01-14,-,009802-14012020-0025,3303637900000,169900,1,169900,-,-,-
2006,17,4,716000445,4,10,134,2020-01-14,-,009802-14012020-0028,3303637900000,169900,1,169900,-,-,-
2007,17,4,716000445,4,10,134,2020-01-14,-,009802-14012020-0030,3303637900000,169900,1,169900,-,-,-
2008,17,4,716000446,4,10,134,2020-01-15,-,009202-15012020-0010,3303637500002,279930,1,279930,-,-,-
2009,17,4,716000446,4,10,134,2020-01-15,-,009202-15012020-0035,3303637500002,230930,1,230930,-,-,-
2010,17,4,716000446,4,10,134,2020-01-15,-,009204-15012020-0014,3303637500002,279930,1,279930,-,-,-
2011,17,4,716000445,4,10,134,2020-01-15,-,009204-15012020-0015,3303637500002,279930,3,839790,-,-,-
2012,17,4,716000445,4,10,134,2020-01-15,-,009202-15012020-0035,3303637900000,169900,1,169900,-,-,-
2013,17,4,716000445,4,10,134,2020-01-15,-,009204-15012020-0014,3303637900000,299950,1,299950,-,-,-
2014,17,4,716000445,4,10,134,2020-01-15,-,009802-15012020-0001,3303637900000,169900,1,169900,-,-,-
2015,17,4,716000445,4,10,134,2020-01-15,-,009802-15012020-0005,3303637900000,169900,1,169900,-,-,-
2016,17,4,716000445,4,10,134,2020-01-15,-,009802-15012020-0006,3303637900000,169900,1,169900,-,-,-
2017,17,4,716000445,4,10,134,2020-01-15,-,009802-15012020-0015,3303637900000,169900,1,169900,-,-,-
2018,17,4,716000445,4,10,134,2020-01-15,-,009802-15012020-0017,3303637900000,169900,2,339800,-,-,-
2019,17,4,716000446,4,10,134,2020-01-15,-,009802-15012020-0018,3303637900000,169900,1,169900,-,-,-
2020,17,4,716000446,4,10,134,2020-01-15,-,009802-15012020-0019,3303637900000,169900,1,169900,-,-,-
2021,17,4,716000445,4,10,134,2020-01-15,-,009802-15012020-0020,3303637900000,169900,1,169900,-,-,-
2022,17,4,716000445,4,10,134,2020-01-15,-,009802-15012020-0020,3303637900000,169900,1,169900,-,-,-
2023,17,4,716000445,4,10,134,2020-01-16,-,009201-16012020-0034,3303637900000,169900,4,679600,-,-,-
2024,17,4,716000445,4,10,134,2020-01-16,-,009202-16012020-0049,3303637900000,169900,1,169900,-,-,-
2025,17,4,716000445,4,10,134,2020-01-16,-,009802-16012020-0010,3303637900000,169900,1,169900,-,-,-
2026,17,4,716000445,4,10,134,2020-01-16,-,009802-16012020-0016,3303637900000,169900,1,169900,-,-,-
2027,17,4,716000445,4,10,134,2020-01-16,-,009802-16012020-0016,3303637900000,169900,1,169900,-,-,-
2028,17,4,716000445,4,10,134,2020-01-16,-,009802-16012020-0018,3303637900000,169900,2,339800,-,-,-
2029,17,4,716000446,4,10,134,2020-01-16,-,009802-16012020-0027,3303637900000,169900,1,169900,-,-,-
2030,17,4,716000446,4,10,134,2020-01-17,-,009202-17012020-0043,3303637500002,279930,3,839790,-,-,-
2031,17,4,716000446,4,10,134,2020-01-17,-,009202-17012020-0044,3303637500002,279930,3,839790,-,-,-
2032,17,4,716000445,4,10,134,2020-01-17,-,009201-17012020-0010,3303637900000,169900,1,169900,-,-,-
2033,17,4,716000445,4,10,134,2020-01-17,-,009201-17012020-0068,3303637900000,169900,1,169900,-,-,-
